,Bank Balance,Annual Salary,Defaulted?,0,1
2773,7145.88,413645.04,0,0,1
2774,3210.12,328378.44,0,0,1
2775,21519.6,252418.56,0,1,0
2776,21277.8,122134.44,0,1,0
2777,7426.32,447999.96,0,0,1
2778,2467.68,453197.88,0,0,1
2779,12137.16,436377.0,0,0,1
2780,0.0,457567.8,0,0,1
2781,13853.16,182654.04,0,1,0
2782,3510.24,524464.56,0,0,1
2783,13283.4,230805.24,0,1,0
2784,19991.4,360841.68,1,0,1
2785,11624.04,266552.88,0,1,0
2786,9567.0,479143.08,0,0,1
2787,7642.8,223442.88,0,1,0
2788,12135.96,169215.48,0,1,0
2789,9492.48,567644.16,0,0,1
2790,11309.64,443580.6,0,0,1
2791,8483.64,553981.8,0,0,1
2792,9209.16,671890.44,0,0,1
2793,6826.08,444894.48,0,0,1
2794,15258.72,227995.44,0,1,0
2795,11267.28,531369.48,0,0,1
2796,12146.28,415580.52,0,0,1
2797,16265.88,227226.12,0,0,1
2798,10944.6,521843.52,0,0,1
2799,3475.2,308697.24,0,0,1
2800,24430.32,173230.08,1,1,0
2801,19226.16,214296.84,0,1,0
2802,0.0,240813.72,0,1,0
2803,14428.68,168439.44,0,1,0
2804,6656.52,337970.4,0,0,1
2805,2759.88,30494.4,0,1,0
2806,9227.76,426046.92,0,0,1
2807,14532.48,202777.56,0,1,0
2808,0.0,427780.56,0,0,1
2809,0.0,330452.88,0,0,1
2810,10319.28,191600.64,0,1,0
2811,0.0,570675.6,0,0,1
2812,17658.48,179515.92,0,1,0
2813,6994.44,212766.6,0,1,0
2814,5557.44,310299.36,0,1,0
2815,11833.8,587285.88,0,0,1
2816,6417.0,356221.56,0,0,1
2817,16832.28,475879.56,0,0,1
2818,11613.0,555336.84,0,0,1
2819,10608.24,442673.16,0,0,1
2820,5468.4,228969.72,0,1,0
2821,0.0,802986.84,0,0,1
2822,13694.88,455011.92,0,0,1
2823,4382.88,256296.0,0,0,1
2824,460.56,402952.32,0,0,1
2825,8783.64,163117.68,0,1,0
2826,12080.64,573411.84,0,0,1
2827,13293.6,414743.4,0,0,1
2828,9330.36,548084.04,0,0,1
2829,18017.16,424787.52,0,0,1
2830,10344.72,145025.4,0,1,0
2831,146.28,238931.64,0,1,0
2832,0.0,362496.6,0,0,1
2833,21843.96,375720.0,0,0,1
2834,6912.84,482157.96,0,0,1
2835,10053.0,372214.8,0,0,1
2836,4797.48,418503.96,0,0,1
2837,6945.12,250918.08,0,1,0
2838,13278.48,558780.72,0,0,1
2839,4689.0,461307.6,0,0,1
2840,3290.28,185058.6,0,1,0
2841,17722.56,507255.96,0,0,1
2842,6941.52,243683.28,0,0,1
2843,12769.8,338305.56,0,0,1
2844,19179.6,556855.92,0,0,1
2845,10361.4,402358.56,0,0,1
2846,13893.12,390894.0,0,0,1
2847,4876.68,289043.4,0,1,0
2848,3710.88,530432.52,0,0,1
2849,11327.4,340243.56,0,0,1
2850,14481.48,515000.4,0,0,1
2851,17376.72,252339.48,0,1,0
2852,13999.08,323731.44,0,0,1
2853,9603.72,735375.6,0,0,1
2854,8579.16,372394.44,0,0,1
2855,5655.12,341012.88,0,0,1
2856,7945.92,364680.72,0,0,1
2857,9245.16,640779.72,0,0,1
2858,7167.96,665961.36,0,0,1
2859,1690.2,578199.36,0,0,1
2860,12426.6,353078.76,0,0,1
2861,9409.32,138726.84,0,1,0
2862,5304.36,204868.08,0,1,0
2863,10656.96,648871.92,0,0,1
2864,8450.4,537301.44,0,0,1
2865,12197.4,181194.36,0,1,0
2866,12437.52,514979.76,0,0,1
2867,12722.64,273551.28,0,1,0
2868,14927.16,456905.28,0,0,1
2869,15503.76,318862.44,0,1,0
2870,831.0,242674.44,0,0,1
2871,2356.68,359191.92,0,0,1
2872,8508.36,219668.76,0,1,0
2873,12409.8,625282.08,0,0,1
2874,10416.12,606594.36,0,0,1
2875,14832.12,585604.32,0,0,1
2876,154.92,555387.12,0,0,1
2877,9917.4,256112.4,0,1,0
2878,8447.88,249026.16,0,1,0
2879,9805.44,157824.36,0,1,0
2880,14520.12,540793.56,0,0,1
2881,9196.92,267563.76,0,1,0
2882,19723.8,407769.96,0,0,1
2883,12636.12,648115.56,0,0,1
2884,2880.96,498107.52,0,0,1
2885,751.8,533288.52,0,0,1
2886,11090.76,134336.04,0,1,0
2887,11328.84,312332.28,0,1,0
2888,3549.48,622053.0,0,0,1
2889,25027.08,427886.76,1,0,1
2890,5692.32,696823.44,0,0,1
2891,6056.64,651565.32,0,0,1
2892,3508.56,407533.2,0,0,1
2893,7119.36,482725.68,0,0,1
2894,912.72,600657.12,0,0,1
2895,15241.08,201708.12,0,1,0
2896,10528.08,488273.76,0,0,1
2897,11190.72,251769.72,0,1,0
2898,3359.52,363145.44,0,0,1
2899,13862.16,484780.8,0,0,1
2900,0.0,545181.12,0,0,1
2901,14601.24,280542.84,0,1,0
2902,0.0,183293.64,0,1,0
2903,8742.6,274703.16,0,1,0
2904,0.0,580386.96,0,0,1
2905,7722.84,255876.6,0,1,0
2906,11676.96,327471.24,0,0,1
2907,14135.52,172622.04,0,1,0
2908,2363.88,495779.88,0,0,1
2909,18315.24,538141.68,0,0,1
2910,5296.8,672722.4,0,0,1
2911,12055.68,678399.72,0,0,1
2912,15096.84,439741.68,0,0,1
2913,18767.88,445435.2,0,0,1
2914,4408.2,358866.36,0,0,1
2915,14673.24,219317.16,0,1,0
2916,18986.4,236194.44,0,1,0
2917,7765.56,392704.68,0,0,1
2918,0.0,397758.0,0,0,1
2919,19023.96,180953.88,0,1,0
2920,10055.64,309278.16,0,1,0
2921,8241.36,126522.72,0,1,0
2922,11374.08,454692.48,0,0,1
2923,14460.72,217220.16,0,1,0
2924,15049.56,449475.12,0,0,1
2925,11389.44,606342.36,0,0,1
2926,6363.0,331328.4,0,0,1
2927,10004.28,654697.68,0,0,1
2928,7661.64,434087.76,0,0,1
2929,28647.72,339562.92,1,1,0
2930,10072.68,256598.76,0,1,0
2931,3535.56,759420.36,0,0,1
2932,14138.16,416651.28,0,0,1
2933,13796.64,694686.24,0,0,1
2934,10917.12,509619.36,0,0,1
2935,16698.12,222475.08,0,1,0
2936,12351.0,216220.32,0,1,0
2937,18055.2,369284.88,0,0,1
2938,15317.88,421474.2,0,0,1
2939,10499.04,300279.84,0,0,1
2940,13256.28,618196.08,0,0,1
2941,0.0,564674.4,0,0,1
2942,8385.6,449592.24,0,0,1
2943,12664.92,407341.68,0,0,1
2944,1575.36,173902.08,0,1,0
2945,9550.8,530180.04,0,0,1
2946,7343.4,471494.4,0,0,1
2947,20045.04,496917.24,0,0,1
2948,17077.8,403094.76,0,0,1
2949,9247.68,355481.64,0,0,1
2950,15785.64,357700.2,0,0,1
2951,7190.4,638617.32,0,0,1
2952,7012.32,409545.24,0,0,1
2953,327.24,619918.56,0,0,1
2954,788.76,387986.16,0,0,1
2955,16061.52,286914.6,0,0,1
2956,13445.04,193815.0,0,1,0
2957,8712.36,503953.44,0,0,1
2958,16243.08,532473.48,0,0,1
2959,6380.88,457466.28,0,0,1
2960,21895.68,441153.72,0,0,1
2961,10733.64,168426.0,0,1,0
2962,15306.48,197347.44,0,1,0
2963,6607.44,229275.24,0,0,1
2964,3244.68,157901.28,0,1,0
2965,7824.0,423193.56,0,0,1
2966,8620.2,609190.68,0,0,1
2967,12107.4,374829.36,0,0,1
2968,18129.0,160691.04,0,1,0
2969,16720.44,460463.76,0,0,1
2970,7039.08,546238.08,0,0,1
2971,9520.92,550478.16,0,0,1
2972,3430.92,519163.56,0,0,1
2973,6604.56,243873.24,0,1,0
2974,8597.88,201424.68,0,1,0
2975,4604.28,479357.76,0,0,1
2976,3027.96,461181.84,0,0,1
2977,13969.2,482004.24,0,0,1
2978,12962.28,460786.44,0,0,1
2979,10877.76,565223.88,0,0,1
2980,5493.6,318806.88,0,0,1
2981,14590.44,513145.44,0,0,1
2982,2608.32,540997.32,0,0,1
2983,12920.76,150031.68,0,1,0
2984,696.84,283670.76,0,1,0
2985,19382.76,662634.24,0,0,1
2986,13428.0,273736.68,0,1,0
2987,8063.52,211457.4,0,0,1
2988,7610.64,464073.0,0,0,1
2989,9981.84,193973.76,0,1,0
2990,4476.72,264227.76,0,1,0
2991,9317.4,701778.48,0,0,1
2992,12375.6,146344.56,0,1,0
2993,10928.04,525546.96,0,0,1
2994,12129.72,505961.4,0,0,1
2995,13084.2,579371.4,0,0,1
2996,12102.6,645619.44,0,0,1
2997,0.0,601526.16,0,0,1
2998,21892.44,240891.36,0,1,0
2999,8761.92,532940.16,0,0,1
3000,11893.56,371298.6,0,0,1
3001,16278.24,420367.68,0,0,1
3002,6919.68,500390.52,0,0,1
3003,16014.6,520629.84,0,0,1
3004,17851.92,571492.56,0,0,1
3005,9344.28,582623.64,0,0,1
3006,5330.4,451193.04,0,0,1
3007,12280.32,415585.2,0,0,1
3008,1840.8,214084.56,0,1,0
3009,7941.12,566032.32,0,0,1
3010,3751.32,419023.32,0,0,1
3011,7744.44,361224.48,0,0,1
3012,0.0,588123.24,0,0,1
3013,9355.32,275705.88,0,0,1
3014,6834.0,237066.24,0,1,0
3015,15453.24,462085.44,0,0,1
3016,14133.84,387534.6,0,0,1
3017,9544.44,308455.8,0,0,1
3018,10524.48,298832.88,0,0,1
3019,9887.88,440418.36,0,0,1
3020,12230.64,625075.68,0,0,1
3021,11312.88,466906.56,0,0,1
3022,81.48,481744.08,0,0,1
3023,0.0,661897.8,0,0,1
3024,17042.4,273489.6,0,1,0
3025,15055.92,218274.24,0,1,0
3026,0.0,453556.8,0,0,1
3027,13680.84,403264.56,0,0,1
3028,8975.52,238432.68,0,1,0
3029,19183.2,584607.12,0,0,1
3030,14716.44,257115.72,0,0,1
3031,11157.84,607343.88,0,0,1
3032,9688.92,526246.56,0,0,1
3033,4144.32,683588.4,0,0,1
3034,11789.4,514884.36,0,0,1
3035,12812.04,173831.4,0,1,0
3036,8910.48,468215.4,0,0,1
3037,12722.16,371379.48,0,0,1
3038,6285.0,405204.6,0,0,1
3039,8375.76,357591.84,0,0,1
3040,18010.68,189626.76,1,1,0
3041,20194.8,172546.68,0,1,0
3042,15168.48,77598.12,0,1,0
3043,16229.52,410973.36,0,0,1
3044,4522.56,608055.84,0,0,1
3045,7554.72,447064.44,0,0,1
3046,8512.92,136261.32,0,1,0
3047,6496.2,507987.0,0,0,1
3048,5054.04,512657.76,0,0,1
3049,6009.6,574931.52,0,0,1
3050,0.0,499960.08,0,0,1
3051,13072.44,520321.92,0,0,1
3052,7246.2,677617.44,0,0,1
3053,13986.48,604098.84,1,0,1
3054,17491.44,517864.32,0,0,1
3055,4680.72,325298.52,0,0,1
3056,7009.68,426206.76,0,0,1
3057,10812.12,161977.56,0,0,1
3058,16561.2,169704.96,0,1,0
3059,13752.84,478829.28,0,0,1
3060,12696.36,519924.36,0,0,1
3061,5692.56,431769.0,0,0,1
3062,11629.68,269104.92,0,1,0
3063,19400.88,150693.84,0,1,0
3064,14220.36,399582.0,0,0,1
3065,5671.56,495088.68,0,0,1
3066,15091.56,371570.76,0,0,1
3067,7691.04,447680.28,0,0,1
3068,1268.88,509314.2,0,0,1
3069,8069.16,311367.0,0,0,1
3070,6824.04,542243.76,0,0,1
3071,4418.4,320040.12,0,1,0
3072,18558.6,687201.96,0,0,1
3073,2762.64,347163.0,0,0,1
3074,9780.6,410402.16,0,0,1
3075,1971.72,215950.32,0,1,0
3076,21429.6,183500.04,0,1,0
3077,7932.6,334483.68,0,0,1
3078,11758.56,162269.04,0,1,0
3079,9339.0,285670.92,0,1,0
3080,2287.44,260934.12,0,1,0
3081,6285.72,543410.28,0,0,1
3082,2108.4,480533.64,0,0,1
3083,11735.4,460421.76,0,0,1
3084,10052.4,531129.12,0,0,1
3085,17235.84,331900.68,0,1,0
3086,7658.76,645753.6,0,0,1
3087,8568.12,583576.32,0,0,1
3088,8859.0,433033.08,0,0,1
3089,6090.36,696333.24,0,0,1
3090,12405.96,189816.72,0,1,0
3091,236.88,246170.04,0,1,0
3092,5216.4,586780.44,0,0,1
3093,0.0,544018.08,0,0,1
3094,7557.12,636831.96,0,0,1
3095,6273.24,322803.36,0,1,0
3096,3535.92,140177.52,0,1,0
3097,5633.16,175764.0,0,1,0
3098,10061.28,490841.76,0,0,1
3099,16891.68,632953.56,0,0,1
3100,17006.76,192647.64,0,1,0
3101,4367.88,457325.28,0,0,1
3102,1539.0,204918.84,0,1,0
3103,22730.04,339860.16,1,1,0
3104,19497.6,127483.2,0,1,0
3105,7751.4,556876.08,0,0,1
3106,8208.96,458214.84,0,0,1
3107,14019.36,562855.2,0,0,1
3108,9193.44,619368.72,0,0,1
3109,8859.24,168756.96,0,1,0
3110,6310.68,546366.12,0,0,1
3111,7575.0,466530.84,0,0,1
3112,0.0,791325.36,0,0,1
3113,10966.92,645711.96,0,0,1
3114,6945.0,725987.16,0,0,1
3115,18046.2,526660.8,0,0,1
3116,6663.24,138974.64,0,1,0
3117,15471.0,163494.6,1,1,0
3118,6546.84,428575.8,0,0,1
3119,13348.2,401625.84,0,0,1
3120,6778.92,429850.68,0,0,1
3121,7102.08,466554.12,0,0,1
3122,10897.44,265011.24,0,1,0
3123,26030.4,218343.24,1,1,0
3124,13297.32,184047.6,0,1,0
3125,0.0,326007.12,0,0,1
3126,11491.08,423970.32,0,0,1
3127,5376.48,354447.72,0,0,1
3128,14256.84,488456.52,0,0,1
3129,14686.68,234240.12,0,1,0
3130,11519.64,220966.32,0,1,0
3131,8816.64,420120.36,0,0,1
3132,0.0,571540.92,0,0,1
3133,17079.36,586970.4,0,0,1
3134,2605.92,323705.88,0,0,1
3135,8064.6,440464.08,0,0,1
3136,9969.24,551507.76,0,0,1
3137,7830.36,705006.0,0,0,1
3138,6407.88,779162.88,0,0,1
3139,19519.56,212659.56,0,1,0
3140,16585.44,364748.28,0,0,1
3141,0.0,463958.4,0,0,1
3142,13988.28,457324.32,0,0,1
3143,14285.04,410376.6,0,0,1
3144,5222.52,474064.92,0,0,1
3145,16589.04,205992.48,0,1,0
3146,15191.4,326802.72,0,0,1
3147,15643.56,480125.64,0,0,1
3148,2881.2,253704.48,0,1,0
3149,3917.28,253313.16,0,1,0
3150,6753.6,503215.2,0,0,1
3151,6377.88,346034.28,0,0,1
3152,7134.48,214504.08,0,1,0
3153,8948.76,722166.72,0,0,1
3154,14623.68,358797.72,0,1,0
3155,3197.52,451464.6,0,0,1
3156,22794.6,552914.88,1,0,1
3157,8611.2,164748.6,0,1,0
3158,6087.96,672901.2,0,0,1
3159,17073.24,168534.36,0,1,0
3160,15044.4,451749.6,0,0,1
3161,15619.8,467027.88,0,0,1
3162,28983.84,209154.0,1,1,0
3163,16404.12,135521.64,0,1,0
3164,5388.6,379498.92,0,0,1
3165,6068.4,383655.72,0,0,1
3166,13805.52,659793.0,0,0,1
3167,11777.88,364620.84,0,0,1
3168,7347.24,195250.08,0,1,0
3169,13467.48,244216.08,0,1,0
3170,717.6,432000.84,0,0,1
3171,16236.12,314492.28,0,1,0
3172,14786.76,608782.32,0,0,1
3173,11088.12,345645.24,0,0,1
3174,6213.84,786019.44,0,0,1
3175,21548.64,150573.96,0,1,0
3176,11802.72,312601.56,0,0,1
3177,11884.2,227977.08,0,1,0
3178,18354.24,632180.52,0,0,1
3179,3274.44,530996.16,0,0,1
3180,7634.52,233621.16,0,1,0
3181,21016.2,460579.08,1,0,1
3182,8663.04,555238.08,0,0,1
3183,6137.04,309219.48,0,0,1
3184,6764.28,496252.2,0,0,1
3185,13328.64,566657.4,0,0,1
3186,4836.36,586489.8,0,0,1
3187,5161.08,350956.56,0,0,1
3188,3341.64,398253.24,0,0,1
3189,26741.64,329260.2,1,0,1
3190,14421.36,361189.92,0,0,1
3191,5889.6,536233.2,0,0,1
3192,9514.32,104395.2,0,1,0
3193,10447.92,446160.84,0,0,1
3194,13790.52,136044.72,0,1,0
3195,5922.36,596826.84,0,0,1
3196,10492.2,130140.24,0,1,0
3197,13175.4,278689.56,0,0,1
3198,11713.8,359980.32,0,0,1
3199,16484.76,517490.52,0,0,1
3200,15393.12,268322.4,0,1,0
3201,7640.76,547790.04,0,0,1
3202,21878.76,296938.2,0,0,1
3203,7270.32,414182.4,0,0,1
3204,0.0,334665.96,0,0,1
3205,5898.24,445545.24,0,0,1
3206,2980.32,454422.72,0,0,1
3207,12438.0,445816.92,0,0,1
3208,13570.68,422824.44,0,0,1
3209,12582.48,124704.72,0,1,0
3210,15022.68,602091.96,0,0,1
3211,18946.2,734641.56,1,0,1
3212,0.0,484096.08,0,0,1
3213,18383.52,403145.16,0,0,1
3214,11225.64,370919.16,0,0,1
3215,12674.16,202482.12,0,1,0
3216,12729.36,257169.48,0,1,0
3217,3046.2,497665.44,0,0,1
3218,3877.44,433433.16,0,0,1
3219,12614.64,380995.68,0,0,1
3220,11111.4,171099.24,0,1,0
3221,9974.88,164436.0,0,1,0
3222,3370.08,678804.12,0,0,1
3223,13108.08,245581.8,0,1,0
3224,8427.36,596507.52,0,0,1
3225,7957.2,393075.12,0,0,1
3226,2696.88,304643.88,0,0,1
3227,13304.16,728706.36,0,0,1
3228,0.0,240861.84,0,1,0
3229,4233.6,441023.76,0,0,1
3230,16682.28,260823.0,0,1,0
3231,7195.8,389654.64,0,0,1
3232,6174.6,549166.8,0,0,1
3233,5818.68,190603.92,0,1,0
3234,3344.64,590774.28,0,0,1
3235,7932.72,429672.6,0,0,1
3236,13323.6,330013.44,0,0,1
3237,15675.12,352517.28,0,0,1
3238,23592.72,212829.36,1,1,0
3239,7062.72,398693.28,0,0,1
3240,0.0,514429.92,0,0,1
3241,15475.2,421978.68,0,0,1
3242,12651.36,609542.52,0,0,1
3243,0.0,522157.32,0,0,1
3244,10773.72,454796.04,0,0,1
3245,8085.48,160138.32,0,1,0
3246,7636.08,593851.2,0,0,1
3247,4944.84,580167.6,0,0,1
3248,22779.84,732134.64,1,0,1
3249,19276.8,328587.96,0,0,1
3250,0.0,492482.4,0,0,1
3251,0.0,241887.0,0,1,0
3252,5836.56,636620.64,0,0,1
3253,20857.32,465859.56,0,0,1
3254,0.0,752962.08,0,0,1
3255,4271.28,416770.68,0,0,1
3256,0.0,297820.32,0,0,1
3257,23111.88,245300.04,0,1,0
3258,9829.32,668598.6,0,0,1
3259,7065.12,288191.52,0,1,0
3260,11706.84,345648.0,0,0,1
3261,1525.92,488730.6,0,0,1
3262,8561.28,578117.16,0,0,1
3263,8852.64,587937.72,0,0,1
3264,8244.72,168713.52,0,1,0
3265,5334.12,503492.88,0,0,1
3266,12735.36,394072.08,0,0,1
3267,17106.0,446268.36,0,0,1
3268,7659.12,255391.8,0,1,0
3269,13217.28,251243.16,0,1,0
3270,10658.88,497870.28,0,0,1
3271,11414.52,247392.96,0,0,1
3272,13825.2,190229.04,0,1,0
3273,10597.92,325510.92,0,0,1
3274,13523.88,568536.24,0,0,1
3275,8913.84,412241.88,0,0,1
3276,18385.44,233545.8,0,1,0
3277,3201.24,341431.2,0,1,0
3278,3725.16,197759.88,0,1,0
3279,20427.6,559068.72,0,0,1
3280,7797.36,475864.8,0,0,1
3281,7779.84,544707.36,0,0,1
3282,11943.24,297394.56,0,0,1
3283,3960.84,549088.56,0,0,1
3284,16302.84,248408.52,0,0,1
3285,14001.6,364411.32,1,0,1
3286,8060.04,313714.92,0,0,1
3287,5809.08,144543.72,0,1,0
3288,16855.56,572546.16,0,0,1
3289,7404.0,653876.88,0,0,1
3290,11575.44,257238.72,0,1,0
3291,5598.96,296632.8,0,0,1
3292,7425.6,311130.84,0,0,1
3293,15731.4,347741.52,0,0,1
3294,1487.16,339741.96,0,0,1
3295,9435.12,543657.48,0,0,1
3296,8978.52,563783.16,0,0,1
3297,25493.88,151812.84,1,1,0
3298,3916.68,203867.04,0,1,0
3299,5698.56,179839.68,0,1,0
3300,719.64,298671.0,0,0,1
3301,19335.96,574731.36,0,0,1
3302,6547.32,326838.72,0,0,1
3303,0.0,559085.28,0,0,1
3304,14992.2,626787.0,0,0,1
3305,7054.44,221377.2,0,1,0
3306,15632.76,524160.84,1,0,1
3307,10900.44,328999.44,0,1,0
3308,15025.56,166331.28,0,1,0
3309,3326.04,446124.48,0,0,1
3310,7482.84,689802.0,0,0,1
3311,11318.4,501181.68,0,0,1
3312,21785.4,227033.04,0,1,0
3313,11129.04,245982.36,0,1,0
3314,24096.36,223216.8,1,1,0
3315,12338.88,375575.52,0,0,1
3316,4898.88,613578.12,0,0,1
3317,16265.28,511568.04,0,0,1
3318,4521.24,192506.88,0,1,0
3319,10277.76,829491.24,0,0,1
3320,13328.88,527903.04,0,0,1
3321,5253.72,334269.0,0,0,1
3322,12164.52,726897.72,0,0,1
3323,23073.96,674430.96,1,0,1
3324,12801.48,595558.8,0,0,1
3325,5586.6,407986.2,0,0,1
3326,10793.76,436343.76,0,0,1
3327,7113.6,412270.92,0,0,1
3328,1968.0,512344.8,0,0,1
3329,0.0,755701.56,0,0,1
3330,16021.56,204532.44,0,1,0
3331,18595.44,143130.36,0,1,0
3332,17292.84,406232.16,0,0,1
3333,13891.8,468963.12,0,0,1
3334,10793.52,436022.64,0,0,1
3335,3974.04,537026.76,0,0,1
3336,5270.4,505584.12,0,0,1
3337,5876.64,324518.76,0,0,1
3338,7835.88,445722.96,0,0,1
3339,2481.84,590653.8,0,0,1
3340,11189.88,179401.08,0,1,0
3341,13178.76,507982.68,0,0,1
3342,23515.2,236135.28,0,1,0
3343,20483.4,249655.92,0,1,0
3344,15070.56,671654.28,0,0,1
3345,6455.4,653775.72,0,0,1
3346,4189.92,466132.2,0,0,1
3347,2011.32,241810.8,0,0,1
3348,19349.64,507374.76,0,0,1
3349,6615.0,576095.88,0,0,1
3350,18258.0,201966.84,0,1,0
3351,9923.52,736385.28,0,0,1
3352,9240.96,456123.12,0,0,1
3353,13313.16,131677.08,0,1,0
3354,6711.84,642508.92,0,0,1
3355,4683.36,108600.0,0,1,0
3356,18804.24,507105.24,0,0,1
3357,2043.12,752497.92,0,0,1
3358,6346.2,554667.48,0,0,1
3359,0.0,593661.0,0,0,1
3360,12005.04,168852.12,0,1,0
3361,6465.0,418013.4,0,0,1
3362,5224.8,422024.76,0,0,1
3363,1327.92,774311.28,0,0,1
3364,1842.72,592863.12,0,0,1
3365,10279.44,228682.44,0,1,0
3366,11211.0,248966.52,0,1,0
3367,9397.44,438176.28,0,0,1
3368,15253.32,209412.48,0,1,0
3369,10929.12,403928.64,0,0,1
3370,8983.8,487346.64,0,0,1
3371,8027.28,504347.04,0,0,1
3372,12743.16,223075.44,0,1,0
3373,9192.12,541861.2,0,0,1
3374,16754.76,190047.0,0,1,0
3375,3185.28,408486.6,0,0,1
3376,24971.28,413930.04,1,0,1
3377,3896.28,565241.52,0,0,1
3378,13620.12,288060.12,0,1,0
3379,20780.16,674747.04,1,0,1
3380,13598.76,200993.52,0,1,0
3381,9391.8,449965.08,0,0,1
3382,8946.84,154759.56,0,1,0
3383,17332.32,613854.12,0,0,1
3384,16086.36,231826.08,0,1,0
3385,22844.04,494082.0,1,0,1
3386,3814.8,506513.88,0,0,1
3387,10815.84,518911.32,0,0,1
3388,6335.76,479411.52,0,0,1
3389,10987.8,202665.72,0,1,0
3390,13722.6,512337.6,0,0,1
3391,17862.72,267082.32,1,0,1
3392,12290.76,325258.32,0,0,1
3393,7438.8,350608.2,0,0,1
3394,12087.0,418717.68,0,0,1
3395,0.0,510933.72,0,0,1
3396,16104.6,617310.84,0,0,1
3397,17738.04,270774.96,0,1,0
3398,1792.32,627724.92,0,0,1
3399,3356.64,624101.04,0,0,1
3400,10437.72,591750.12,0,0,1
3401,17919.48,676371.0,0,0,1
3402,13533.84,520138.68,0,0,1
3403,11096.28,464123.64,0,0,1
3404,3738.12,520555.56,0,0,1
3405,8358.12,343322.28,0,0,1
3406,3547.56,305429.76,0,1,0
3407,5577.12,214346.76,0,0,1
3408,9004.92,207498.36,0,1,0
3409,10684.92,635320.56,0,0,1
3410,0.0,449462.4,0,0,1
3411,4088.4,148221.96,0,1,0
3412,8690.88,520796.64,0,0,1
3413,11758.32,484488.6,0,0,1
3414,401.52,366120.48,0,0,1
3415,14444.88,491628.96,0,0,1
3416,8828.76,278702.16,0,0,1
3417,10619.04,326505.24,0,1,0
3418,9910.2,578600.52,0,0,1
3419,20815.08,169983.36,0,1,0
3420,8045.88,198156.48,0,1,0
3421,10498.2,440509.32,0,0,1
3422,0.0,480256.32,0,0,1
3423,9928.2,526001.04,0,0,1
3424,18106.08,380871.24,0,0,1
3425,0.0,229149.96,0,1,0
3426,10974.24,90306.96,0,1,0
3427,3635.52,612365.28,0,0,1
3428,3305.88,161379.96,0,1,0
3429,7074.72,508025.4,0,0,1
3430,13443.24,541836.48,0,0,1
3431,17003.64,133254.84,0,1,0
3432,15242.16,530224.32,0,0,1
3433,10178.76,422238.96,0,0,1
3434,6731.64,519056.64,0,0,1
3435,7435.44,545559.6,0,0,1
3436,14370.96,221388.24,0,0,1
3437,19028.76,627298.32,1,0,1
3438,5740.32,339154.44,0,0,1
3439,13738.92,496446.24,0,0,1
3440,9345.0,706324.56,0,0,1
3441,20105.04,164446.56,0,1,0
3442,8169.24,681110.76,0,0,1
3443,13362.96,211122.36,0,1,0
3444,4072.2,457164.24,0,0,1
3445,10906.44,667346.04,0,0,1
3446,5769.48,134321.04,0,0,1
3447,10494.96,208539.48,0,1,0
3448,0.0,510181.92,0,0,1
3449,16242.24,624582.0,0,0,1
3450,12887.4,346148.88,0,0,1
3451,16827.48,159315.0,0,1,0
3452,9109.8,293677.32,0,0,1
3453,49.32,459914.4,0,0,1
3454,2334.6,465529.8,0,0,1
3455,7171.2,198320.16,0,1,0
3456,12813.36,223700.64,0,1,0
3457,4551.48,517157.88,0,0,1
3458,7003.2,182156.28,0,1,0
3459,5586.24,369514.56,0,0,1
3460,13729.44,403499.28,0,0,1
3461,12301.08,348231.96,0,1,0
3462,2447.52,763658.28,0,0,1
3463,5274.96,213882.0,0,1,0
3464,0.0,486893.04,0,0,1
3465,8650.32,513044.64,0,0,1
3466,16629.6,539799.6,0,0,1
3467,13530.12,775424.88,0,0,1
3468,9696.0,432912.96,0,0,1
3469,3363.0,303688.56,0,1,0
3470,4544.64,188859.96,0,0,1
3471,10626.24,254535.96,0,1,0
3472,0.0,449789.88,0,0,1
3473,12083.28,228788.28,0,1,0
3474,5887.8,455984.52,0,0,1
3475,1692.36,135772.68,0,1,0
3476,9142.68,557061.12,0,0,1
3477,21451.2,399753.72,0,0,1
3478,11574.48,406896.6,0,0,1
3479,11178.96,632445.48,0,0,1
3480,120.72,452079.84,0,0,1
3481,23659.92,264483.12,0,1,0
3482,14058.24,211707.24,0,1,0
3483,9412.56,539130.0,0,0,1
3484,6042.0,245712.84,0,0,1
3485,3545.76,207888.48,0,1,0
3486,17700.72,242523.24,1,1,0
3487,11405.64,467882.04,0,0,1
3488,13004.4,210272.76,0,1,0
3489,16016.04,216777.36,0,1,0
3490,15988.68,642208.2,1,0,1
3491,3774.6,521287.2,0,0,1
3492,8198.28,148412.4,0,1,0
3493,13048.92,204727.08,0,1,0
3494,5323.56,559332.24,0,0,1
3495,5118.6,410295.6,0,0,1
3496,6395.76,670167.48,0,0,1
3497,16538.64,241437.96,0,1,0
3498,5640.48,351709.56,0,0,1
3499,5643.72,120744.96,0,1,0
3500,1180.8,303703.08,0,0,1
3501,4800.72,361923.48,0,0,1
3502,15188.76,249803.4,0,0,1
3503,8404.08,190862.52,0,1,0
3504,15201.24,575892.6,0,0,1
3505,1396.2,369184.2,0,0,1
3506,12283.68,188857.92,0,1,0
3507,9883.92,294398.4,0,0,1
3508,15944.04,160673.16,0,1,0
3509,12386.28,558499.8,0,0,1
3510,13123.68,177489.24,0,1,0
